C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_33_321.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_33_321.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_33_321.jpg,0,0,0,8.407882E-07
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_33_403.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_33_403.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_33_403.jpg,0,0,0,1.473396E-05
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_33_479.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_33_479.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_33_479.jpg,0,0,0,1.064861E-05
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_33_560.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_33_560.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_33_560.jpg,0,0,0,1.54653E-05
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_33_638.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_33_638.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_33_638.jpg,0,0,0,9.453685E-06
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_33_717.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_33_717.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_33_717.jpg,0,0,0,1.513611E-05
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_33_796.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_33_796.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_33_796.jpg,0,0,0,2.133146E-06
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_33_876.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_33_876.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_33_876.jpg,0,0,0,1.104772E-05
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_33_955.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_33_955.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_33_955.jpg,0,0,0,2.271543E-05
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_033.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_033.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_033.jpg,0,0,0,9.283355E-06
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_113.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_113.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_113.jpg,0,0,0,4.499886E-06
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_192.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_192.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_192.jpg,0,0,0,3.598842E-06
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_273.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_273.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_273.jpg,0,0,0,6.296873E-06
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_347.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_347.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_347.jpg,0,0,0,9.351998E-06
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_428.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_428.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_428.jpg,0,0,0,1.876259E-05
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_508.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_508.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_508.jpg,0,0,0,3.524324E-06
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_592.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_592.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_592.jpg,0,0,0,6.462408E-06
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_675.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_675.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_675.jpg,0,0,0,7.429689E-06
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_754.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_754.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_754.jpg,0,0.1173575,0,0.03653441
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_834.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_834.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_834.jpg,0,0.3642686,0,0.323153
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_34_922.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_34_922.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_34_922.jpg,0,0.6161245,0,0.8166412
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_003.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_003.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_003.jpg,0,0.8570929,0,1.575111
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_076.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_076.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_076.jpg,-0.2,1,0,2.46451
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_161.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_161.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_161.jpg,-0.4,0.7419103,0,3.220688
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_236.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_236.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_236.jpg,-0.6000001,0.9687526,0,4.036538
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_312.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_312.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_312.jpg,-0.8000001,1,0,4.922349
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_392.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_392.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_392.jpg,-1,1,0,5.772971
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_473.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_473.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_473.jpg,-1,1,0,6.634601
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_553.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_553.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_553.jpg,-1,1,0,7.503016
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_632.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_632.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_632.jpg,0,1,0,8.249541
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_713.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_713.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_713.jpg,0,1,0,9.12717
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_793.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_793.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_793.jpg,0,1,0,10.01931
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_872.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_872.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_872.jpg,0,1,0,10.90575
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_35_954.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_35_954.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_35_954.jpg,0,1,0,11.6223
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_038.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_038.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_038.jpg,0,1,0,12.64045
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_115.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_115.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_115.jpg,0,1,0,13.47475
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_203.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_203.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_203.jpg,-0.15,1,0,14.69729
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_277.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_277.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_277.jpg,-0.3,1,0,15.07577
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_362.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_362.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_362.jpg,-0.5500001,1,0,16.23409
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_444.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_444.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_444.jpg,0,1,0,16.94216
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_523.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_523.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_523.jpg,0,1,0,17.76908
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_603.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_603.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_603.jpg,0,1,0,18.58378
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_689.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_689.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_689.jpg,-0.1,1,0,19.38937
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_763.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_763.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_763.jpg,-0.3,1,0,20.15416
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_842.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_842.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_842.jpg,-0.5000001,1,0,20.84959
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_36_922.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_36_922.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_36_922.jpg,0,1,0,21.60824
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_004.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_004.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_004.jpg,0,1,0,22.38659
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_080.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_080.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_080.jpg,-0.1,1,0,22.94679
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_165.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_165.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_165.jpg,-0.35,1,0,23.88337
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_237.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_237.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_237.jpg,0,0.7828037,0,24.32524
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_314.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_314.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_314.jpg,0,0.7820577,0,24.83126
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_391.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_391.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_391.jpg,0,1,0,25.52407
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_472.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_472.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_472.jpg,0,1,0,26.28007
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_548.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_548.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_548.jpg,-0.2,0.8844872,0,26.97804
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_628.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_628.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_628.jpg,0,0.6462144,0,27.44431
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_707.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_707.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_707.jpg,0,0.4076225,0,27.70895
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_786.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_786.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_786.jpg,0,0.6450135,0,28.02715
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_861.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_861.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_861.jpg,-0.1,0.869293,0,28.55096
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_37_942.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_37_942.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_37_942.jpg,-0.3,1,0,29.21055
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_019.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_019.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_019.jpg,-0.45,1,0,29.66847
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_095.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_095.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_095.jpg,0,1,0,30.19002
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_179.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_179.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_179.jpg,0,1,0,30.1899
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_253.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_253.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_253.jpg,-0.05,1,0,30.19009
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_330.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_330.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_330.jpg,-0.25,1,0,30.17683
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_408.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_408.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_408.jpg,-0.45,1,0,30.15304
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_487.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_487.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_487.jpg,0,1,0,30.18313
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_560.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_560.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_560.jpg,0,1,0,30.18733
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_648.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_648.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_648.jpg,0,1,0,30.19001
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_716.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_716.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_716.jpg,0,1,0,30.19021
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_796.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_796.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_796.jpg,-0.2,1,0,30.18172
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_880.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_880.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_880.jpg,-0.4,1,0,30.15902
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_38_962.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_38_962.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_38_962.jpg,0,1,0,30.18333
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_045.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_045.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_045.jpg,0,1,0,30.18867
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_124.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_124.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_124.jpg,0,1,0,30.19003
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_205.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_205.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_205.jpg,-0.2,1,0,30.18281
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_289.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_289.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_289.jpg,-0.4,1,0,30.16045
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_364.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_364.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_364.jpg,0,1,0,30.18908
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_455.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_455.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_455.jpg,0,1,0,30.19007
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_525.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_525.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_525.jpg,0,1,0,30.18956
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_605.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_605.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_605.jpg,0,1,0,30.19034
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_687.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_687.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_687.jpg,0,1,0,30.19032
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_765.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_765.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_765.jpg,-0.1,1,0,30.18779
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_845.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_845.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_845.jpg,-0.3,1,0,30.16939
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_39_925.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_39_925.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_39_925.jpg,-0.5000001,1,0,30.14546
C:\Users\ishantbansal\Desktop\IMG\center_2018_01_02_17_09_40_016.jpg,C:\Users\ishantbansal\Desktop\IMG\left_2018_01_02_17_09_40_016.jpg,C:\Users\ishantbansal\Desktop\IMG\right_2018_01_02_17_09_40_016.jpg,0,1,0,30.18757
